"conNum","best jaccard","k","selection","k","con-selection","k","outliers","FCI time","consensus time"
"44",8.65e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,435.4697
"45",8.85e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,425.6372
"46",9.05e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,437.7276
"47",9.25e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,427.0718
"48",9.45e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,420.7952
"49",9.65e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,433.0467
"50",9.85e-07,0.66864669114901,14,0.565217818752089,33,0.667565239280091,5,283,59.4548,420.0931
"51",1.005e-06,0.66864669114901,14,0.565217818752089,33,0.667708567604701,5,242,59.4548,435.1797
"52",1.025e-06,0.66864669114901,14,0.565217818752089,33,0.667708567604701,5,242,59.4548,431.8057
"53",1.045e-06,0.66864669114901,14,0.565217818752089,33,0.667708567604701,5,242,59.4548,421.8869
"54",1.065e-06,0.670655633377151,14,0.565217818752089,33,0.667698628977388,5,376,59.4548,499.6159
"55",1.085e-06,0.670655633377151,14,0.565217818752089,33,0.667698628977388,5,376,59.4548,484.2241
"56",1.105e-06,0.670655633377151,14,0.565217818752089,33,0.667698628977388,5,376,59.4548,501.758
"57",1.125e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,503.0003
"58",1.145e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,495.9212
"59",1.165e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,512.7216
"60",1.185e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,496.013
"61",1.205e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,511.9404
"62",1.225e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,502.2561
"63",1.245e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,495.1512
"64",1.265e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,511.2196
"65",1.285e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,494.0293
"66",1.305e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,510.7406
"67",1.325e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,504.419
"68",1.345e-06,0.670792459781195,5,0.565217818752089,33,0.670705971908471,5,377,59.4548,494.1976
"69",1.365e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,434.3147
"70",1.385e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,419.4631
"71",1.405e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,431.4963
"72",1.425e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,420.5095
"73",1.445e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,418.2835
"74",1.465e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,429.7741
"75",1.485e-06,0.649765026985822,6,0.543462556638776,34,0.649174028747981,6,213,59.4548,417.8754
"76",1.505e-06,0.649210454354648,17,0.543233909527207,35,0.64655030445249,6,401,59.4548,458.9965
"77",1.525e-06,0.6738858308649,5,0.543233909527207,35,0.664816091420949,5,278,59.4548,385.5837
"78",1.545e-06,0.6738858308649,5,0.543233909527207,35,0.664816091420949,5,278,59.4548,405.0544
"79",1.565e-06,0.6738858308649,5,0.543233909527207,35,0.664816091420949,5,278,59.4548,391.1182
"80",1.585e-06,0.6738858308649,5,0.543233909527207,35,0.664816091420949,5,278,59.4548,390.894
"81",1.605e-06,0.671478888084202,6,0.543233909527207,35,0.665438801856671,5,387,59.4548,406.4594
"82",1.625e-06,0.671478888084202,6,0.543233909527207,35,0.665438801856671,5,387,59.4548,392.0382
"83",1.645e-06,0.671883039345633,7,0.543233909527207,35,0.664813646624096,5,278,59.4548,400.3723
"84",1.665e-06,0.66901099957403,7,0.540520101726345,35,0.661963630098835,5,278,59.4548,400.1922
"85",1.685e-06,0.66901099957403,7,0.540520101726345,35,0.661963630098835,5,278,59.4548,417.6892
"86",1.705e-06,0.66901099957403,7,0.540520101726345,35,0.661963630098835,5,283,59.4548,401.6333
"87",1.725e-06,0.66901099957403,7,0.540520101726345,35,0.661963630098835,5,283,59.4548,417.2821
"88",1.745e-06,0.66901099957403,7,0.540520101726345,35,0.661963630098835,5,283,59.4548,405.519
"89",1.765e-06,0.668266017894482,7,0.540520101726345,35,0.661963630098835,5,283,59.4548,393.2835
"90",1.785e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,399.8012
"91",1.805e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,382.3848
"92",1.825e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,398.5125
"93",1.845e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,379.9771
"94",1.865e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,399.4273
"95",1.885e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,381.8792
"96",1.905e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,399.4246
"97",1.925e-06,0.671392885907842,6,0.543233909527207,35,0.664815869057656,5,283,59.4548,384.6932
"98",1.945e-06,0.671284339602419,7,0.543233909527207,35,0.664702972524442,6,283,59.4548,375.0774
"99",1.965e-06,0.671284339602419,7,0.543233909527207,35,0.664702972524442,6,283,59.4548,390.2867
"100",1.985e-06,0.671284339602419,7,0.543233909527207,35,0.664702972524442,6,283,59.4548,374.1288
