"conNum","best jaccard","k","selection","k","con-selection","k","outliers","FCI time","consensus time"
"67",1.325e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,564.6478
"68",1.345e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,546.4958
"69",1.365e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,542.4391
"70",1.385e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,562.6962
"71",1.405e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,549.3597
"72",1.425e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,543.0679
"73",1.445e-06,0.679359387906592,5,0.569748263569085,30,0.679027657300425,5,240,59.3686,564.3628
"74",1.465e-06,0.679729156450724,5,0.569748263569085,30,0.675446618309776,6,421,59.3686,544.199
"75",1.485e-06,0.679729156450724,5,0.569748263569085,30,0.675446618309776,6,421,59.3686,537.1705
"76",1.505e-06,0.679729156450724,5,0.569748263569085,30,0.675446618309776,6,421,59.3686,556.4688
"77",1.525e-06,0.679728934200667,5,0.569748263569085,30,0.675247427176781,5,330,59.3686,536.977
"78",1.545e-06,0.679728934200667,5,0.569748263569085,30,0.675247427176781,5,330,59.3686,532.7641
"79",1.565e-06,0.679728934200667,5,0.569748263569085,30,0.675247427176781,5,330,59.3686,550.8814
"80",1.585e-06,0.679728934200667,5,0.569748263569085,30,0.679728934200667,5,184,59.3686,550.848
"81",1.605e-06,0.679728934200667,5,0.569748263569085,30,0.679728934200667,5,184,59.3686,543.3334
"82",1.625e-06,0.679728934200667,5,0.569748263569085,30,0.679728934200667,5,184,59.3686,563.7132
"83",1.645e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,548.8696
"84",1.665e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,539.1565
"85",1.685e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,560.5656
"86",1.705e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,544.773
"87",1.725e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,536.7945
"88",1.745e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,558.975
"89",1.765e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,541.1844
"90",1.785e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,534.0347
"91",1.805e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,559.044
"92",1.825e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,539.2272
"93",1.845e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,533.4054
"94",1.865e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,558.5132
"95",1.885e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,537.0489
"96",1.905e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,531.9299
"97",1.925e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,556.5428
"98",1.945e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,537.332
"99",1.965e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,531.7226
"100",1.985e-06,0.678742309882013,5,0.569748263569085,30,0.678742309882013,5,203,59.3686,555.8131
